identifiant;nom_etablissement;annee_rejet;rejet_raccorde_m3_par_an;rejet_isole_m3_par_an
0006000346;Papeteries et cartonneries Lacaux Frères;2020;;175946
0006701518;FAURECIA INSPIRING MOBILITY;2020;2233;37672
0007402258;SIAAP;2020;3000513;
0005602452;SUEZ ORGANIQUE;2020;0;
0005201349;VERMILION REP S.A.S.;2020;;3606
0010004136;PARFUMS CHRISTIAN DIOR;2020;4168;
0018300685;AMETYST;2020;51502;
0006802881;SNCF Reseau  EIE Quercy/Corrèze;2020;;35200
0006702002;SPRINAR COMPOTECH;2020;0;0
0005518409;GROUPE SODIAAL B;2020;969590;
0006803366;MPG Mauzac (installation);2020;1;1
0007000895;DCX CHROME SAS;2020;;4161
0005804316;BONG SAS;2020;1703;
0007000481;HSWT (ex HYET SWEET);2020;;477401
0006303168;PIGEON GRANULATS LOIRE ANJOU;2020;;0
0007201438;FENWICK LINDE OPERATIONS;2020;204;0
0007000463;SUEZ RV NORD EST ex-SITA;2020;;56541
0006401102;SCA LA GAILLARDE;2020;2928;0
0006112329;SK Functional Polymer;2020;46559;
0006603594;Sictom Pezenas-Agde;2020;0;0
0006401076;Air Liquide France Industrie;2020;;139282
0005801756;PAULSTRA;2020;7583;
0005207123;MAISON JOHANES BOUBEE;2020;43030;
0006002605;SILAB - STE INDUSTRIELLE LIMOUSINE;2020;72815;
0006802379;ESSO SAF;2020;29517;0
0005202729;PCC FRANCE SA;2020;;2950
0007404581;HOWMET SAS;2020;440;
0007001630;DESVRES Maubeuge;2020;0;0
0010000434;SOPHARTEX LABORATOIRES;2020;25083;0
0006506686;COCA COLA EUROPEAN PARTNERS CCEP;2020;198216;
0053800755;SA CARREL - Site Salaison;2020;;3451
0006400884;JEAN LEFEBVRE MEDITERRANEE SA;2020;;0
0003103059;ISDND SMURFIT KAPPA CRAMAUD III;2020;;56491
0005302824;CEMEX GRANULATS;2020;150;0
0009075401;Station du Grand Nancy située à MAXEVILLE;2020;;27917980
0006502601;MAGIC RAMBO (ou SNC THIMEAU) (ELIS);2020;57005;
0006803669;SA EUROPE DES PAINS;2020;;88
0010000663;PAPETERIES PALM SA_SEYFERT;2020;35474;1290731
0006303239;DUPLIPRINT MAYENNE (ex: JOUVE);2020;4645;
0010000793;ALLAIRE;2020;;52290
0005200256;EPG;2020;0;32300
0010000802;ANTARTIC;2020;;349661
0053100052;SOCIETE D'EXPLOITATION DES ABATTOIRS DU;2020;14278;0
0006104622;VALLIER PRODUITS PETROLIERS;2020;;6598
0006302525;VALOR 3E;2020;;3146
0058500277;SECANIM CENTRE SAS;2020;;0
0005100962;AFFINERIE DE PONT SAINTE MAXENCE;2020;;13252
0006700168;GRAVIERE DU RHIN;2020;0;0
0005401956;SNS Industrie;2020;1556;
0005800736;SCHOELLER ALLIBERT;2020;;10757
0006201812;LEACH INTERNATIONAL EUROPE S.A;2020;525;
0053200037;Alliance abattoir d'Auch (ex SOGA);2020;35178;
0005201623;NANKAI PLYWOOD ROLPIN (NP ROLPIN);2020;;27638
0007004253;GALLOO FRANCE MARQUETTE;2020;20025;
0009069925;ANDRA Centre de Stockage de la Manche;2020;56272;
0006700048;SARL GRAVIERE ET SABLIERE HUBELE;2020;;180325
0007000832;MAUBEUGE CONSTRUCTION AUTOMOBILE (MCA);2020;;86877
0006803194;PROLAINAT SA;2020;;111879
0006103198;CLEAN 69;2020;12916;
0007001124;COCA-COLA PRODUCTION SAS;2020;256598;
0006506561;SNCF TECHNICENTRE PARIS RIVE GAUCHE;2020;22501;
0006102152;CARRIER SCS;2020;17558;4836
0006102124;VERALLIA Lagnieu;2020;52289;
0028100061;REFRACOL DUPONT et Cie;2020;63;
0006301117;ARCELORMITTAL FRANCE;2020;;305362
0006301336;COLORALU SA;2020;;10578
0010000514;EUROCAST;2020;18173;
0006802433;ZINCAL SARL;2020;;2513
0006102304;PLASTIC OMNIUM COMPOSITES;2020;0;12000
0006306409;CORTIZO;2020;;11655
0005601318;LES FROMAGERIES OCCITANES;2020;0;258207
0005503334;FIDELE SAS;2020;22757;
0009071001;STEP - TROYES;2020;;11977151
0006401094;LAVAU MOURET SA;2020;0;0
0006803942;KALHYGE1 (ex RLD1);2020;40954;0
0006500049;KERAGLASS;2020;2319;46528
0006305096;TRIVALIS;2020;;5820
0054201058;ROCHEBILLARD ET BLEIN;2020;7077;
0006400371;BIOLANDES;2020;;7045
0009070301;Station de traitement des eaux usées de Montluçon Communauté;2020;6472330;
0005101539;CHIMIREC VALRECOISE;2020;;950
0006100900;BUDILLON-RABATEL;2020;;0
0006400411;RAYNAL et ROQUELAURE Provence;2020;226531;129560
0006401333;LAFARGEHOLCIM GRANULATS;2020;0;0
0006700472;PAPETERIES DU RHIN;2020;421258;
0006102267;SIEGFRIED St Vulbas SAS;2020;37207;722921
0010000509;ARKEMA (ex : CECA);2020;2503;
0005900110;SPIC (SOCIETE NOUVELLE SPIC);2020;6476;
0006301894;M LEGO;2020;;224
0006803824;EUROSERUM;2020;140635;
0009075701;HAGANIS -STEP METZ;2020;;25409516
0006505947;T-T ELECTRIC;2020;27;
0006301701;MESSER FRANCE;2020;293;46730
0006900015;SARA (DDC);2020;;1284
0005301497;ELECTROPOLI FRANCE;2020;;41751
0006514275;BERGERAT MONNOYEUR;2020;1150;
0005601473;COVIAL SA;2020;59132;
0005702865;OLFA;2020;;62450
0006501921;TANNERIE DE MONTEREAU (ex GORDON CHOISY);2020;23218;
0005200914;MARIE BRIZARD WINE & SPIRIT FRANCE-MBWS;2020;1691;
0005704788;CHAPLAIN S.A.;2020;;119553
0006102810;COPAL;2020;16637;0
0007201539;SOCIETE FROMAGERIES LESCURE;2020;;207902
0010002267;CARGILL FOODS FRANCE;2020;112279;
0006302161;BDR THERMEA France SAS  (ex RADIATEURS I;2020;10854;
0010001581;SHISEIDO;2020;16178;
0006404836;BAYER CROPSCIENCE;2020;263;
0010009164;SEG - Société d'Exploitation de Gournay;2020;11609;
0006306781;SMURFIT KAPPA PAPCART;2020;1438;
0006104612;DELPHARM EX BAYER SANTE FAMILIALE S.A.S.;2020;12879;
0006700377;SCHROFF SAS;2020;3461;0
0007002451;SAINT GOBAIN SEKURIT FRANCE;2020;3320;
0010600538;HCL HOPITAL LYON SUD;2020;142426;
0010000746;SNCF MOBILITES (Technicentre UOM);2020;;1722
0006102585;SAICA PAPER EL (EX EMIN LEYDIER );2020;0;2610335
0022200081;SECPA - Carrière Morne Jalouse;2020;0;0
0010000175;ELECTROFORGE INDUSTRIES SAS;2020;292;
0005201998;ALKION TERMINALS [Ex LBC BAYONNE];2020;;6664
0052300038;SAS LES MONTAGNES D'AUZANCES;2020;71881;
0010001471;DEPOTS DE PETROLE D'ORLEANS;2020;;30000
0006702686;TRONOX FRANCE SAS;2020;;893777
0006700387;SCCU CENTRALE THERMIQUE;2020;583;
0006301726;SERIPHARM;2020;29;
0006003459;LA BOITE A PAPIERS (ZIN 3);2020;228;
0006200791;SCORI EST;2020;;5000
0006700567;DS SMITH PAPER KAYSERSBERG;2020;;1501977
0006503170;ITON SEINE;2020;;200568
0022200100;BRASSERIE LORRAINE;2020;;28598
0005201479;SOLEAL SAS;2020;;217888
0010400392;SITOM NORD-ISERE (NOUVELLE UNITE);2020;0;0
0006402195;BLANCHISSERIE DURANCE VERDON;2020;11716;
0006802505;ARKEMA;2020;;5873852
0006400243;HYDRO EXTRUSION PUGET;2020;;13138
0006603940;Centre Départemental de Traitement des Déchets de la Lozère;2020;130;12763
0054100681;SOCIETE NOUVELLE DE VOLAILLE-S.N.V.;2020;;216492
0006702252;TANK SERVICES;2020;5507;
0007000534;SYNTHEXIM (Site Calaire);2020;268832;
0006104716;CATIDOM SA;2020;454;31127
0006108628;BOIRON FRERES;2020;56519;
0009069902;EDF - CNPE de Civaux;2020;;57217660
0053502069;TRIBALLAT NOYAL;2020;274708;
0010400025;PRYSMIAN TELECOM CABLES & SYSTEMES FRANC;2020;0;
0006804009;UNITHER LIQUID MANUFACTURING;2020;32709;
0010600308;DAIKIN CHEMICAL FRANCE;2020;;31108
0006201477;CEDILOR;2020;;161226
0005600022;ADISSEO FRANCE S.A.S;2020;;1792406
0052903463;MERALLIANCE ARMORIC;2020;104695;
0007001187;GALLOO FRANCE Division Halluin;2020;;110758
0006103723;GEPEIF STATION EPUR. DES INDUS;2020;;2179267
0009071401;STEP - CAEN;2020;;14733330
0005600273;LINXENS MICROTECH;2020;;10378
0005202690;ARKEMA France;2020;441817;138865
0009000294;CENTAC - 1 BCP;2020;158306;
0006102463;JINWANG EUROPE (ex OCM);2020;;22575
0005100317;SKRETTING;2020;16801;
0006300890;LTR INDUSTRIES;2020;;1855644
0006400070;SIGA;2020;3037;
0054400759;GELTRAN;2020;19065;
0007003398;HYDROPALE;2020;;54192
0005515287;ENTREMONT ALLIANCE;2020;5605;
0018100049;SABLEX;2020;10;10
0010300109;VALRHONA;2020;5515;
0007402281;SNC COGE VITRY;2020;119;230389
0053100066;SOVIVO;2020;13297;
0007205729;IMERYS REFRACTORY MINERALS CLERAC;2020;;58319
0006300909;LNUF Lactalis Nestlé Ultra-Frais Laval;2020;159438;
0003802207;HIRSCH ISOLATION FRANCE;2020;0;25833
0006206156;Syndicat de Communes Pays de Bitche;2020;4114;
0005701289;GHM - SOMMEVOIRE;2020;565;
0016300281;ROZANA;2020;2743;119429
0007000630;AGRATI VIEUX CONDE SAS;2020;10789;
0005801036;SIDEL;2020;10637;0
0006102767;POLYTECHNYL (ex RHODIA);2020;62250;
0052904384;CONSERVERIE CHANCERELLE (usine Sardine);2020;99476;
0006103519;SARPI LA TALAUDIERE;2020;2471;
0006700171;GRAVIERE DE STATTMATTEN;2020;;575933
0006400322;OREDUI;2020;24091;
0006504715;Eau du Sud Parisien ESP;2020;;487267
0005802920;SOLVALOR SEINE;2020;;11108
0006208689;EQUIOM GRANULATS (ex-HOLCIM);2020;;325994
0005207489;CEMEX Granulats Sud-Ouest S.A.S.;2020;0;0
0010100227;ORAPI;2020;5905;
0006806353;MARCEL LAUTIER & CIE SA ETS;2020;;112
0006401104;SCA LOUERION TERRE D'ALLIANCE;2020;;2048
0006105089;MODERTECH INDUSTRIES;2020;2860;
0054402048;AUCHAN;2020;12708;
0005100499;WEST PHARMACEUTICAL SERVICES;2020;16205;
0009071101;STEP - CARCASSONNE nouvelle;2020;;6265658
0006804509;ALTIFORT SMFI - EX VALLOUREC;2020;;453000
0006401329;GRANULATS DE LA CRAU- CALVIERE;2020;;0
0006104896;LABORATOIRE MERIEL;2020;360;
0006103509;SFTS;2020;;13130
0006408791;SCA VALDEZE;2020;;17267
0005800575;LUBRIZOL FRANCE;2020;;237692
0009074201;STEP - SAINT-ETIENNE - FURANIA;2020;;20513556
0006502209;CALCAIRES DE LA BRIE;2020;;0
0007002313;NOREADE;2020;;485545
0005205109;KURITA;2020;;6093
0006302178;SUEZ RV Plastique Ouest;2020;;10200
0005802754;ARIANEGROUP SAS;2020;5975;
0005401318;U-SHIN (ex.VALEO SECURITE HABITACLE);2020;0;5247
0005101055;XPO TANK CLEANING NORD FR. (ex SONECOVI);2020;23821;
0006506453;TIRU;2020;224224;
0005800598;COMPTOIR NOUVEAU DE LA PARFUMERIE;2020;4704;
0005703027;CEMOI;2020;3213;581980
0005300069;CARRIERES DE VIGNATS;2020;;3360000
0006200539;SAINT GOBAIN PAM;2020;;3107450
0010004362;SUEZ RV CENTRE OUEST;2020;870;
0005501318;CGPA PENY;2020;0;0
0010001779;DELPHI  FRANCE;2020;676;
0005600289;AUBERT & DUVAL ALLIAGES;2020;;844334
0022100006;ALBIOMA LE MOULE;2020;;310625
0006700720;SIL FALA;2020;1561176;0
0005703983;ALBEA TUBES FRANCE SAS;2020;3159;
0005800378;SEDIBEX;2020;;344535
0005901637;PERNOT S.E.T. (Champdivers);2020;;58185
0005500398;LE JOINT FRANCAIS;2020;17460;
0010004543;SABLIERES DU THIEULIN SAS;2020;;0
0005401360;VALINOX NUCLEAIRE;2020;1486;2681
0055603669;CELVIA  SERENT;2020;211811;
0005202274;RAYNAL ET ROQUELAURE;2020;;56809
0006102256;SYNDICAT MIXTE DE LA PLAINE DE L'AIN;2020;337990;
0006103760;TEINTURE DE SAINT JEAN                xx;2020;63760;
0003104765;LAFARGE GRANULATS - Montpouillan;2020;0;
0007003188;FLORETTE FRANCE GMS;2020;218255;
0005901267;KNAUF INDUSTRIES;2020;;1119
0053600236;HARRYS FRANCE - usine de Montierchaume;2020;9224;
0005501197;GIP BLANCHISSERIE INTERHOSPITALIERE;2020;14397;
0005803901;PATISSERIE PASQUIER SAINT VALERY;2020;33652;
0006700642;ESSITY (ex TISSUE FRANCE);2020;0;784941
0006300099;SOCAC - STE DES CARRIERES DE CAMPBON;2020;;88780
0006104017;GAMBRO INDUSTRIE;2020;120876;9014
0005102153;SAINT LOUIS SUCRE;2020;;0
0022100040;ALU'COULEUR;2020;903;
0006802237;SARP-OSIS SUD-EST;2020;1539;
0007205571;DISTILLERIE DE LA GROIE;2020;;13729
0050100634;CRYSTAL;2020;;68842
0010008300;CPCE-NOTILIA;2020;161;
0007005038;WEPA FRANCE;2020;385161;
0006301360;CELIA - LAITERIE DE CRAON;2020;;905418
0007406008;SNCF Technicentre Atlantique;2020;173215;
0005300285;PSA AUTOMOBILES SA;2020;61140;
0010004475;HENKEL FRANCE OPERATIONS SAS (WR GRACE);2020;14677;
0006401019;ASCOMETAL Fos-sur-Mer;2020;;336810
0006702475;NOVARTIS PHARMA SAS (biotechnologie);2020;275204;691013
0005800366;ARIANEGROUP SAS;2020;5975;
0053800504;MARTINET SAS;2020;111759;
0009078302;STATION D'EPURATION AMPHITRIA CAP SICIE;2020;0;19285564
0005400521;CARRIERES BRESSE BOURGOGNE;2020;;120000
0007201328;RHODIA OPERATIONS;2020;;220120
0007000727;RENAULT DOUAI SNC;2020;;808800
0005515962;Communauté Communes du Pays Fouesnantais;2020;78478;
0006107841;ETOILE DU VERCORS;2020;;97991
0053800345;SARVAL RHONE CUIRS;2020;2750;
0006103014;THALES AVS ex THALES ELECTRON DEVICES;2020;790;9238
0005100049;SARGON;2020;;4387
0005401124;ECKES GRANINI FRANCE SNC;2020;210091;
0006301416;CANDIA;2020;224736;
0005201642;Usine DRT Vielle-Saint-Girons;2020;871;
0016400362;SUEZ RV Centre Est;2020;76903;
0005600023;ERASTEEL SAS;2020;;108985
0005402210;SUEZ RR IWS MINERALS FRANCE (ISDD);2020;;11278
0006405549;RHONEA - VACQUEYRAS;2020;4165;
0006700586;LESAFFRE CULINARY STRG (anct SENSIENT);2020;259671;17200
0005206009;Valor Béarn - SMTD (Sévignacq);2020;;390
0007002221;SDEZ;2020;16071;
0006103782;TEINTURERIES DE TARARE;2020;150359;
0005401253;MICHELIN;2020;;179549
0005200352;SIAP;2020;;5000
0007001145;NUEVA PESCANOVA (SOFRANOR (SA));2020;23762;
0007001409;CANELIA;2020;;399997
0005702992;CRISTANOL;2020;;0
0007100593;EDF-SEI;2020;;220
0006802199;Distillerie des Grands crus Sarl;2020;;29024
0006502558;SOPRONEM;2020;6690;
0006802238;VOA VERRERIE OUVRIERE D' ALBI SA;2020;20752;
0005701622;MUMM -CH MARS;2020;9251;
0007101834;STEU GRAND PRADO (VEOLIA EAU);2020;;8188715
0005503317;OVOTEAM DU GRAND PLESSIS;2020;107848;
0006800423;SABLIERES MALET SA (Martres tolosane);2020;0;0
0005701701;CIMENTS CALCIA;2020;;360960
0006108528;PIROUX INDUSTRIE;2020;4296;
0016600038;MANUF FRANC PNEUMATIQ MICHELIN;2020;;116
0012100168;INOVYN FRANCE;2020;;160407
0005100190;DSP France SAS;2020;;1309112
0006302263;Reitzel Briand;2020;12875;
0007003919;PANAVI;2020;29696;
0005107615;CORAMINE;2020;260;0
0006104050;NEOVALY;2020;40524;
0006701390;SAS des GRAVIERES DE LAUTERBOURG;2020;;1278400
0006508371;PROTEXSUR;2020;0;0
0006102850;FREGATA HYGIENE;2020;275447;
0006103282;STEPAN EUROPE SA;2020;44429;12661
0005701719;TEREOS FRANCE;2020;0;0
0005601338;GERENTES SAS;2020;0;144828
0056700195;BRUNO SIEBERT SA;2020;;81656
0006103802;TRANSRAIL B&V;2020;212;
0005104476;GALLOO France;2020;;5728
0005701949;sebastien;2020;0;0
0006102911;CATERPILLAR FRANCE S.A.;2020;4793;
0007000535;Nexans  France - atelier coulée;2020;;47960
0007000610;ROYAL CANIN SAS;2020;9591;
0005208258;Syndicat Mixte Bil Ta Garbi;2020;;5640
0010000496;BALSAN SA;2020;;27280
0054200983;TRADIVAL;2020;11035;
0005801086;TANK SOLUTIONS NORMANDIE;2020;57404;
0006600600;GSM;2020;;268458
0054901882;SOUILLETS (GAEC LES);2020;0;0
0010001801;VALCANTE - Nouvelle UIOM;2020;;0
0005401185;SAICA PACK;2020;2741;
0007001055;SEVELNORD;2020;135493;0
0006101808;GRANULATS VICAT;2020;0;0
0005900191;PROFIALIS;2020;;16134
0010004151;RECKITT BENCKISER CHARTRES;2020;42061;
0006510526;SEOP (EX SEVESC Louvecienne);2020;;306429
0006107527;VENCOREX FRANCE;2020;;46239096
0012800083;SMRC Automotive Modules France SAS;2020;3762;
0005701557;COMPAGNIE CHAMPENOISE PH-CH.PIPER HEIDSIECK-ANCIENNE MAISON HEIDSIECK FONDEE EN 1785;2020;8521;
0005900921;TSM;2020;459;
0006102837;TECUMSEH CESSIEU SAS;2020;;11571
0006700164;DYCKERHOFF Gravières et Sablières Seltz;2020;0;0
0055603722;SOCIETE FROMAGERE DE PONTIVY;2020;;172540
0010001696;THALES LAS France SAS;2020;;1149
0007000740;DECOSTER-CAULLIEZ SAS;2020;;71869
0007005386;G. VERBRUGGE & FILS;2020;1065;
0005202330;DEUERER PETCARE FRANCE;2020;105750;
0005800821;STEINER;2020;;20572
0007001844;IMPERATOR;2020;;22137
0006305489;BLANCHISSERIE DU MAINE;2020;7842;
0005201764;CHEMVIRON;2020;;477531
0006900013;EDF SEI;2020;0;300081
0010013144;MONIN Georges SAS;2020;37661;
0007006490;SOCIETE INDUSTRIELLE DE CHAUFFAGE (SIC);2020;3477;
0010600343;GRS VALTECH;2020;;6914
0006501905;LINDE France s.a.;2020;;15535
0006102079;CHIMICOLOR;2020;;3446
0006700094;SABLIERES OESCH;2020;;152996
0006104159;ELM;2020;45700;0
0007002133;RLST Localinge;2020;60927;
0005401091;ACRODUR INDUSTRIE;2020;3495;
0007000789;POLYNT COMPOSITES FRANCE;2020;83898;
0006506539;BILLON;2020;1500;
0006801192;SOC DES ETS RESCANIERES;2020;0;94060
0005202342;TORAY CARBONS FIBERS EUROPE SA;2020;282;70557
0006200939;LACTO SERUM FRANCE;2020;;1272179
0006503498;LAFARGE GRANULATS SEINE NORD;2020;0;0
0006502387;SAVOY TECHNOLOGY;2020;838;
0006702247;DAIICHI SANKYO ALTKIRCH SARL;2020;0;71280
0006700073;Gravières d'Alsace Lorraine;2020;;144000
0006802719;SOCIETE LAITIERE DE MONTAUBAN;2020;0;292063
0050100064;SOCIETE BELLEGARDIENNE D'ABATTAGE SAS;2020;6182;
0005202716;NOVEAL SA;2020;7008;
0005205637;SMIVAL47  (VALORIZON);2020;;12731
0009079201;STEP - Seine-centre;2020;;82863800
0007101622;ECOLYS;2020;510;
0005601548;SABLIERES DU CENTRE;2020;0;0
0005401151;INDUSTEEL FRANCE;2020;25000;252190
0006802181;Aubert et Duval usine de Pamiers;2020;;528986
0005514513;GUENA SAS;2020;;280000
0006400790;CARLO ERBA  REAGENTS;2020;0;0
0005600370;INTERFORGE SAS;2020;;2373
0005202615;Pyrenefrom;2020;139509;
0010100040;NATUREX SA;2020;28340;
0007002398;ASCOVAL SAINT-SAULVE;2020;0;191448
0053800505;S.A. POPY;2020;18024;
0010009012;MOREAU SAS;2020;;0
0006802404;PROCOLOR SAS;2020;6532;
0005800420;ECOLOGIC PETROLEUM RECOVERY;2020;;14836
0018100044;FULCHIRON INDUSTRIELLE;2020;;3000
0005503275;CHARIER CM;2020;;74644
0007004153;LE PETIT CUISINIER;2020;29485;0
0005703131;FM France SAS;2020;;998
0006003309;ISDND SMURFIT CRAMAUD 2 et 2 bis;2020;;0
0006506277;SAFRAN AIRCRAFT ENGINES;2020;45827;
0007004361;OCTEVA  SAS Centre de valorisation Organique;2020;16445;
0006404189;Centre Hospitalier Henry Duffaut;2020;9265;2512
0005206997;L.N.U.F. MONTAYRAL;2020;;153547
0006105232;MAJ ELIS RHONE-ALPES;2020;69134;
0005702999;SAIPOL;2020;;29030
0005800289;VALDEPHARM;2020;0;20596
0009072101;STEP - DIJON;2020;17665104;17665104
0007000575;DICKSON CONSTANT;2020;49473;
0006300988;FLEURY MICHON LS;2020;179260;
0010004761;DIATECHNOLOGIES;2020;9622;
0005502390;SOKA (STE KAOLINIERE ARMORICAINE);2020;;7200
0005800552;GLAXOSMITHKLINE;2020;56775;0
0010800414;KANIGEN FRANCE;2020;3703;
0006500055;CORNING SAS;2020;2461;9802
0006303238;CULTURES FRANCE CHAMPIGNON;2020;;65627
0005202241;ATEMAX FRANCE;2020;;83769
0005202511;CELSA France SAS;2020;14361;
0006600410;SYNGENTA PRODUCTION FRANCE S.A.S;2020;0;254126
0056300692;SOCIETE LAITIERE DE LAQUEUILLE GARE;2020;;56612
0006504504;ARQUUS;2020;4917;
0007001920;GOURMETS DE L'ARTOIS;2020;4645;
0006804265;SAS COVED;2020;5102;
0006700648;LANA PAPIERS SPECIAUX II;2020;;487031
0006700478;DARAMIC SAS;2020;24285;
0050100066;FROMAGERIE GUILLOTEAU;2020;94334;
0009075904;STEP - Lille-C.U.-Houplin Ancoisne;2020;;6459100
0010007905;SABLIERES DU THIEULIN SAS;2020;;0
0055601358;DELIFRANCE SA;2020;33620;
0005208842;SOBEGI SAS;2020;15305;
0006600055;MAJ ELIS;2020;39225;
0006303999;CHARIER CM - CARRIERES ET MATERIAUX;2020;;280839
0006808355;VEOLIA EAU (ex CGE);2020;10878;
0006102913;MULTIBASE;2020;;58791
0005301827;CARGILL FRANCE SAS;2020;;566420
0006400572;COCA COLA ENTREPRISE;2020;;71825
0006105221;OSIRIS GIE;2020;;41220144
0054200210;REVILLON CHOCOLATIER;2020;14382;
0005800359;SHMPP;2020;;49988
0007006047;INCINERIS;2020;67;
0005800597;SAFRAN NACELLES;2020;;93528
0009069939;EDF - CNPE de Cattenom;2020;;170498784
0006200712;JINGJIANG FVM;2020;;25384
0005500610;SOTRAVAL-SPL;2020;324;
0006207526;FROMAGERIE HENRI HUTIN;2020;;390924
0005201068;CHU Hôpitaux de Bordeaux;2020;169473;
0010600041;DM SAS;2020;911;0
0006504451;TROLYT;2020;13;
0006505584;PLACOPLATRE SA;2020;6005;0
0006300974;ELENGY;2020;;129034784
0005800483;EUROFOIL FRANCE;2020;;57728
0006002904;DECHETTERIE (Limoges-Landouge);2020;;3007
0010001192;SAVANE BROSSARD SA;2020;22685;
0053502428;SOCIETE LAITIERE DE RETIERS;2020;;1294537
0005306883;SOCIETE DES MAITRES LAITIERS DU COTENTIN;2020;119120;
0009072501;STEP - PORT-DOUVOT;2020;11760307;
0005401350;FRANCANO Industrie;2020;;63682
0005801366;MULTISOL INTERNATIONAL SERVICES;2020;1027;
0010700012;ROUTIN 1883;2020;68098;
0056400892;FIPSO INDUSTRIE;2020;;187002
0007100457;COT - SOREBRA;2020;41716;0
0006400196;SAS ZEPHIRE;2020;0;
0010000651;CHALUMEAU LAQ'ALU SA - ANOLAQ;2020;;12014
0006103045;FSP ONE;2020;;1459
0007001189;OVO SERVICE;2020;2374;
0007001034;SNCF - TECHNICENTRE D'HELLEMMES;2020;13627;0
0006102031;ARCELOR MITTAL WIRE FRANCE;2020;9492;209816
0006002045;PONTHIER  S.A.;2020;;26055
0006404706;MAMP - Territoire du pays de Martigues;2020;4437448;
0006103787;TEINTURERIES DE LA TURDINE-BLD TURDINE;2020;38853;
0052900300;SOCIETE BRIECOISE D'ABATTAGE;2020;114885;
0057100136;LDC BOURGOGNE;2020;237970;
0007001787;LESIEUR GENERALE CONDIMENTAIRE SAS;2020;44964;
0050100424;EUROSERUM;2020;;83173
0005500062;SOCOPA VIANDES;2020;74145;
0006400839;SANOFI CHIMIE;2020;;93991
0005102438;BP FRANCE;2020;3145;14000
0005201789;SIVOM des cantons du pays de Born;2020;;7600
0005101646;POCLAIN HYDRAULICS OPERATIONS VERBERIE;2020;12351;
0025100048;PremEster;2020;;27444
0052900301;MARIE;2020;55809;
0006104549;NTN SNR ROULEMENTS;2020;2388;
0006700652;TIMKEN EUROPE;2020;928;
0005206764;ARGECO DEVELOPPEMENTSNC;2020;;10815
0053000294;MAISON JOHANES BOUBEE (SAS);2020;40642;
0006201864;JOHNSON CONTROLS SARREGUEMINES SAS;2020;30958;
0006309986;ELIS LES LAVANDIERES;2020;49642;
0006108532;SIGVARIS;2020;45265;
0006200199;SAINT GOBAIN PAM (Usine Foug);2020;;443797
0053502425;MAITRE JACQUES;2020;14427;
0005900400;PAPETERIE DE MANDEURE;2020;;682185
0006202341;TSA  INOX;2020;;2016
0007001358;BEURON Vadet (SARL);2020;1343;
0006700372;SEW USOCOME;2020;16363;
0006102359;SICTOBA (Grospierre);2020;6830;
0007003454;PETIT PIERRE (Ex Delpierre) SA;2020;52616;
0006103574;CONTITECH ANOFLEX SAS;2020;5608;
0006200837;BONDUELLE FRAIS FRANCE;2020;;211963
0005201455;SIETOM DE CHALOSSE;2020;;19087
0006102274;TB INDUSTRIE;2020;1856;
0005800576;LINCOLN ELECTRIC FRANCE;2020;;61141
0005600197;TANNERIES DU PUY SAS;2020;154538;
0005800386;SAIPOL;2020;;334339
0056900266;AUCHAN HYPERMARCHE;2020;4745;
0006802185;Papeteries de Saint-Girons Sas;2020;;2057784
0006301516;ROXANE;2020;;120608
0006704883;SIVOM Bassin de l'EHN;2020;109786;
0006301046;ARRIVE;2020;;206400
0022200016;EDF SEI - PK;2020;;1130
0005701236;LAFIS BOLOGNE;2020;;97026
0006302876;TRIVALIS;2020;;1511
0005901919;SOCIETE DES CARRIERES DE L'EST;2020;;28000
0005301810;ELVIA PRINTED CIRCUIT BOARDS;2020;;51079
0007001999;KALHYGE1 Unité de Bethune;2020;34568;
0007001146;UNITED PETFOOD FRANCE ex CONT. NUTRITION;2020;;10572
0009071201;STEP - BENECHOU;2020;6887935;
0006402597;SEDE Environnement;2020;15443;
0056700330;HERTA;2020;214250;
0005200259;YARA FRANCE;2020;;59791
0006200514;MERSEN (ex CLEG);2020;0;98003
0006701060;BIO SPRINGER;2020;505219;
0006103253;AHLSTROM BRIGNOUD SA;2020;;674987
0057201666;SASU MARIE;2020;77799;
0006104466;TRIMET;2020;0;9429967
0006114519;HEXCEL FIBERS;2020;;203000
0007001553;PANAVI;2020;6072;
0006506505;RCU;2020;2106;
0006103617;SUEZ RR IWS CHEMICALS FRANCE;2020;3016;
0055602600;PEP BRIZEUX;2020;0;
0007101623;POINT NET;2020;1308;
0007100081;Distillerie Savanna;2020;;93333
0005517152;Laboratoires GOEMAR;2020;10279;
0006301011;FROMAGERE DE BOUVRON (société);2020;;683192
0006300490;CARRIERE DE VAIGES;2020;;606464
0005701344;ENTREMONT SODIAAL;2020;290693;
0005101637;OLEON (ex NOVANCE);2020;;127716
0007002953;DRAKA COMTEQ FRANCE;2020;51482;
0052904249;SFV;2020;9107;
0005901380;HENDRICKSON FRANCE (ex Frauenthal);2020;1529;402457
0006102857;FINORGA-AXPLORA;2020;;131532
0005201939;BIOLANDES TECHNOLOGIES SAS;2020;;51134
0005904207;SCE (Osselle);2020;;63230
0006702409;SMICTOM NORD BAS-RHIN;2020;;12073
