identifiant;nom_etablissement;numero_siret;adresse;code_postal;commune;departement;region;coordonnees_x;coordonnees_y;code_epsg;code_ape;libelle_ape;code_eprtr;libelle_eprtr
0050101006;SARL METHANEA;52004513900018;Veyriat;01560;LESCHEROUX;AIN;AUVERGNE-RHONE-ALPES;864378.000000;6590425.000000;2154;3511Z;Production d'électricité;;
0006804206;Electricité de France;55208131788948;UP Sud-Ouest - GMH Sud-Ouest - EIM Aston, Route de Las Valleios;09310;ASTON;ARIEGE;OCCITANIE;591543.000000;6187287.000000;2154;3511Z;Production d'électricité;;
0007201289;CDA LA ROCHELLE;39497763100024;L'Aubépin;17220;SALLES-SUR-MER;CHARENTE-MARITIME;NOUVELLE-AQUITAINE;387474.000000;6566275.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;;
0010400570;SCEA SOGIFRA - MEPIEU;32641827400014;Le Chancillon;38510;CREYS-MEPIEU;ISERE;AUVERGNE-RHONE-ALPES;891666.000000;6521587.000000;2154;0146Z;Élevage de porcins;7.(a).(ii);disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg)
0052901434;SARL JO MOAL;52502105100012;Roz Even;29620;LANMEUR;FINISTERE;BRETAGNE;206852.000000;6857109.000000;4326;0146Z;Élevage de porcins;7.(a).(iii);disposant de 750 emplacements pour truies
0054200292;NIGAY S.A.;88555041800010;ZI de la gare, La Féculerie BP2;42110;FEURS;LOIRE;AUVERGNE-RHONE-ALPES;795555.000000;6515669.000000;2154;1089Z;Fabrication d'autres produits alimentaires n.c.a.;;
0005103868;VEOLIA RECYCLAGE VALORISATION HAUTS DE FRANCE;74555011100017;Rue nouvelle - zone industrielle;80400;EPPEVILLE;SOMME;HAUTS-DE-FRANCE;702879.000000;6960048.000000;2154;3811Z;Collecte des déchets non dangereux;;
0005307114;LM WIND  POWER BLADES FRANCE;79767119500023;Zone Portuaire des Mielles, 100, rue du Fort des Flamands - Tourlaville;50100;CHERBOURG;MANCHE;NORMANDIE;366913.000000;6959275.000000;27572;2811Z;Fabrication de moteurs et turbines, à l'exception des moteurs d'avions et de véhicules;;
0055600689;SARL LE MENE;38126849900013;LE MENE;56580;CREDIN;MORBIHAN;BRETAGNE;270097.000000;6783995.000000;2154;0146Z;Élevage de porcins;7.(a).(ii);disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg)
0052900281;EARL QUEMENEUR BERNARD;42410947800018;Kerivin;29810;BRELES;FINISTERE;BRETAGNE;132463.000000;6846770.000000;2154;0146Z;Élevage de porcins;7.(a).(ii);disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg)
0005502695;CARRIERES LAGADEC;63582029300077;LAN-AR-MARCH;29440;TREZILIDE;FINISTERE;BRETAGNE;179912.000000;6857148.000000;;0811Z;Extraction de pierres ornementales et de construction, de calcaire industriel, de gypse, de craie et d'ardoise;;
0005702674;Communauté urbaine du Grand Reims;20006721300070;ZAC St Leonard, rue du Val Clair;51100;REIMS;MARNE;GRAND-EST;781265.000000;6902432.000000;2154;8411Z;Administration publique générale;;
0007001320;AUCHAN Petite Forêt Hypermarché;41040946000632;45, Route Nationale;59494;PETITE-FORET;NORD;HAUTS-DE-FRANCE;734090.000000;7031082.000000;2154;4711F;Hypermarchés;;
0054401679;GAEC DE L'EAU VIVE;30321749100016;2 la Dabinière;44190;SAINT-HILAIRE-DE-CLISSON;LOIRE-ATLANTIQUE;PAYS-DE-LA-LOIRE;373692.000000;6669764.000000;2154;0147Z;Élevage de volailles;7.(a).(i);disposant de 40 000 emplacements pour la volaille
0053800603;CANDIA/YOPLAIT;40004028300071;Chemin des Mines;38200;VIENNE;ISERE;AUVERGNE-RHONE-ALPES;844738.000000;6495506.000000;4326;1051A;Fabrication de lait liquide et de produits frais;8.(c);Traitement et transformation du lait d'une capacité de traitement de 200 tonnes de lait par jour (valeur moyenne sur une base annuelle)
0010001557;TEREOS FRANCE;40794892600024;Route de Paris;45410;ARTENAY;LOIRET;CENTRE;616944.000000;6777318.000000;27572;1081Z;Fabrication de sucre;8.(b).(ii);matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle)
0007000705;SCORI;31524980500161;Carrière de la Loisne, B.P. 15;62620;BARLIN;PAS-DE-CALAIS;HAUTS-DE-FRANCE;673135.000000;7037348.000000;2154;3832Z;Récupération de déchets triés;5.(a);Installations pour la valorisation ou l'élimination des déchets dangereux recevant 10 tonnes par jour
0010300267;SAS FL INDUSTRIE;44959845700017;Quartier Chazal des Maures;26740;LA COUCOURDE;DROME;AUVERGNE-RHONE-ALPES;840242.000000;6393526.000000;2154;3832Z;Récupération de déchets triés;;
0010001659;TITAN ORLEANS (ex PROLOGIS);37899289500722;Rue de Passée à Balance;45140;ORMES;LOIRET;CENTRE;612864.000000;6760264.000000;4326;6820B;Location de terrains et d'autres biens immobiliers;;
0006301837;CARENE ISDND;24440064400013;Cuneix;44600;SAINT-NAZAIRE;LOIRE-ATLANTIQUE;PAYS-DE-LA-LOIRE;303931.000000;6703311.000000;27572;3821Z;Traitement et élimination des déchets non dangereux;;
0005900074;SUEZ RV CENTRE EST;34348850800767;lieu-dit les Torcols, 53, chemin des Essarts;25000;BESANCON;DOUBS;BOURGOGNE-FRANCHE-COMTE;927458.000000;6690425.000000;27572;3821Z;Traitement et élimination des déchets non dangereux;;
0005901000;COMTOISE TRAITEMENT DE SURFACE;64685036200013;ZI du plan d'Acier, 11, rue des Frères Lumière    BP 13;39200;SAINT-CLAUDE;JURA;BOURGOGNE-FRANCHE-COMTE;917242.000000;6590903.000000;27572;2561Z;Traitement et revêtement des métaux;2.(f);Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3
0006201117;CONTINENTAL FRANCE SNC;38011030400017;6 rue Jean-Baptiste Dumaire, ZI Edison;57200;SARREGUEMINES;MOSELLE;GRAND-EST;998693.000000;6897243.000000;27572;2211Z;Fabrication et rechapage de pneumatiques;;
0009000322;GSBdD BMA / pôle de Mérignac;13001345100013;avenue de l'Argonne;33700;MERIGNAC;GIRONDE;NOUVELLE-AQUITAINE;406845.000000;6419817.000000;2154;8422Z;Défense;;
0006600062;VEOLIA PROPRETE - ONYX LR;43476328000055;rue joachim estrade, RN 113;11000;CARCASSONNE;AUDE;OCCITANIE;6252970.000000;2707501.000000;4326;3832Z;Récupération de déchets triés;;
0005105794;BRENNTAG SPECIALITE;70980178100408;Rue de la Vassellerie - Bât. 29, Espace industriel Nord;80080;AMIENS;SOMME;HAUTS-DE-FRANCE;647563.000000;6981716.000000;27572;4675Z;Commerce de gros (commerce interentreprises) de produits chimiques;;
0007201390;LEROY SOMER;33856725800060;RABION MECANIQUE;16230;ANGOULEME;CHARENTE;NOUVELLE-AQUITAINE;476728.000000;6508300.000000;4326;2711Z;Fabrication de moteurs, génératrices et transformateurs électriques;;
0005600922;SOGRAP;39912557400059;Les Ronchettes;43200;SAINT-JULIEN-DU-PINET;HAUTE-LOIRE;AUVERGNE-RHONE-ALPES;781136.000000;6448624.000000;2154;0812Z;Exploitation de gravières et sablières, extraction d'argiles et de kaolin;;
0007002018;NEGOCE AUTO;41344350800010;RN 39;62128;WANCOURT;PAS-DE-CALAIS;HAUTS-DE-FRANCE;689846.000000;7018764.000000;;4511Z;Commerce de voitures et de véhicules automobiles légers;;
0005503091;RAULET CARRIERES SA;38474856200020;KERPELLEC;56250;ELVEN;MORBIHAN;BRETAGNE;279180.000000;6751522.000000;2154;0811Z;Extraction de pierres ornementales et de construction, de calcaire industriel, de gypse, de craie et d'ardoise;;
0005104872;DRAKA FILECA;52642029400013;R.N 1;60730;SAINTE-GENEVIEVE;OISE;HAUTS-DE-FRANCE;642028.000000;6909572.000000;2154;2732Z;Fabrication d'autres fils et câbles électroniques ou électriques;;
0005208127;BRANGE S.A.;30101180500015;Lieu dit Brocas;47300;BIAS;LOT-ET-GARONNE;NOUVELLE-AQUITAINE;513527.000000;6369557.000000;4326;3832Z;Récupération de déchets triés;5.(c);Installations destinées à l'élimination des déchets non dangereux d'une capacité de 50 tonnes par jour
0005303447;Garage PREZOT;81961912300014;1, Le Valtot;50690;VIRANDEVILLE;MANCHE;NORMANDIE;360847.000000;6951960.000000;2154;3831Z;Démantèlement d'épaves;;
0006108393;LIGN ALPES WOOD SPIRIT;38259826600015;PAE du Pays Rochois, Rue de l'Industrie - ZAC intercommunale;74800;ETAUX;HAUTE-SAVOIE;AUVERGNE-RHONE-ALPES;954211.000000;6558613.000000;4326;1610A;Sciage et rabotage du bois, hors imprégnation;;
0006201320;Kolbenschmidt France SAS;35190667200016;ZA du Kickelsberg, 1, rue Denis Papin;57970;BASSE-HAM;MOSELLE;GRAND-EST;933896.000000;6923808.000000;27572;2811Z;Fabrication de moteurs et turbines, à l'exception des moteurs d'avions et de véhicules;2.(e).(ii);destinées à la fusion, y compris l'alliage, de métaux non ferreux et notamment de produits de récupération (affinage, moulage en fonderie, etc.) d'une capacité de fusion de 4 tonnes par jour pour le plomb et le cadmium ou de 20 tonnes par jour pour tous les autres métaux
0005800431;NEXIRA;34477087000055;Route de Neufchâtel;76440;SERQUEUX;SEINE-MARITIME;NORMANDIE;594411.000000;6949254.000000;2154;1089Z;Fabrication d'autres produits alimentaires n.c.a.;;
0056200812;SAS TRANNIN;41231812300012;27 RUE DE SAILLY, FERME DES PRES;62118;HAMBLAIN-LES-PRES;PAS-DE-CALAIS;HAUTS-DE-FRANCE;698020.000000;7021185.000000;4326;0111Z;Culture de céréales (à l'exception du riz), de légumineuses et de graines oléagineuses;7.(a).(ii);disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg)
0005102169;DAILYCER FRANCE SAS;32738930000051;Aux Sentiers d'Etelfay;80500;FAVEROLLES;SOMME;HAUTS-DE-FRANCE;672655.000000;6950596.000000;;1061B;Autres activités du travail des grains;;
0005900499;RIVEX ITW ( Ornans);56207992125290;rue des usines du bas, Usine d'Ornans et d'Amancey;25290;ORNANS;DOUBS;BOURGOGNE-FRANCHE-COMTE;937834.000000;6671927.000000;4326;2594Z;Fabrication de vis et de boulons;;
0040000122;STAR MAYOTTE;05439275800014;Zone activité de Vallée III, Longoni;97600;Koungou;MAYOTTE;MAYOTTE;519464.000000;8592105.000000;4326;3812Z;Collecte des déchets dangereux;;
0006102261;GXO LOGISTICS France;37899289500169;PLA 2A, Allée du clair de lune;01150;SAINT-VULBAS;AIN;AUVERGNE-RHONE-ALPES;876578.000000;6530490.000000;4326;4941B;Transports routiers de fret de proximité;;
0005600408;GOODYEAR DUNLOP TIRES FRANCE;33013940300431;49 ROUTE D ENNEZAT, BP 199;63200;RIOM;PUY-DE-DOME;AUVERGNE-RHONE-ALPES;710226.000000;6532429.000000;27572;2211Z;Fabrication et rechapage de pneumatiques;;
0005520434;CHARIER CM - ISDI St Marcel;34767015000015;Gandouin;56140;SAINT-MARCEL;MORBIHAN;BRETAGNE;295113.000000;6757887.000000;2154;0812Z;Exploitation de gravières et sablières, extraction d'argiles et de kaolin;;
0005401191;KYOCERA AVX Components (Saint-Apollinaire);55206423000071;av. du colonel prat;21850;SAINT-APOLLINAIRE;COTE-D'OR;BOURGOGNE-FRANCHE-COMTE;856521.000000;6694146.000000;4326;2611Z;Fabrication de composants électroniques;;
0010100233;SME ENVIRONNEMENT;34361985400080;ZA Penaye;01300;CHAZEY-BONS;AIN;AUVERGNE-RHONE-ALPES;909302.000000;6522944.000000;;3811Z;Collecte des déchets non dangereux;;
0057201537;GAEC DES DEUX VALLEES;51971071900013;LE HAUT COUDRAY;72700;PRUILLE-LE-CHETIF;SARTHE;PAYS-DE-LA-LOIRE;481776.000000;6768527.000000;4326;0147Z;Élevage de volailles;7.(a).(i);disposant de 40 000 emplacements pour la volaille
0052903741;SCEA GUEGUEN BELLEC;34935749100027;Kerougon;29260;SAINT-MEEN;FINISTERE;BRETAGNE;175946.000000;6840786.000000;2154;0150Z;Culture et élevage associés;7.(a).(ii);disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg)
0010000723;PULLFLEX;61984880700035;Cangé;37270;SAINT-MARTIN-LE-BEAU;INDRE-ET-LOIRE;CENTRE;541427.000000;6697996.000000;4326;2229A;Fabrication de pièces techniques à base de matières plastiques;;
0007202515;GENEVE OCCASION;33803085100038;199 rue Jean Jaurès, ZI de Romagné;79000;NIORT;DEUX-SEVRES;NOUVELLE-AQUITAINE;433811.000000;6584088.000000;27572;4511Z;Commerce de voitures et de véhicules automobiles légers;;
0006506537;RATP;77566343800460;13 RUE DU CHEMIN VERT;94370;SUCY-EN-BRIE;VAL-DE-MARNE;ILE-DE-FRANCE;663454.000000;6851781.000000;2154;4931Z;Transports urbains et suburbains de voyageurs;;
0007002134;PANDROL ex-RAILTECH INTERNATIONAL;38967014200030;Zone industrielle du bas pré, BP 9;59590;RAISMES;NORD;HAUTS-DE-FRANCE;733416.000000;7032747.000000;2154;2410Z;Sidérurgie;2.(a);Installations de grillage ou de frittage de minerai métallique, y compris de minerai sulfuré
0028200003;MATERIAUX ROUTIERS DU LITTORAL (M.R.L.);44224105500056;Zone d'activités de GUARBECQUE;62330;GUARBECQUE;PAS-DE-CALAIS;HAUTS-DE-FRANCE;664925.000000;7057418.000000;27572;3832Z;Récupération de déchets triés;;
0005401240;CONIMAST INTERNATIONAL;34276109500013;ZI LA SAUNIERE, BP 70;89600;SAINT-FLORENTIN;YONNE;BOURGOGNE-FRANCHE-COMTE;754887.000000;6765363.000000;2154;2511Z;Fabrication de structures métalliques et de parties de structures;2.(c).(iii);par application de couches protectrices de métal en fusion avec une capacité de traitement de 2 tonnes d'acier brut par heure
0006600081;TERREAL CASTELNAUDARY;56211034600193;Route de Revel;11400;CASTELNAUDARY;AUDE;OCCITANIE;614943.000000;6248951.000000;2154;2332Z;Fabrication de briques, tuiles et produits de construction, en terre cuite;3.(g);Installations destinées à la fabrication de produits céramiques par cuisson, notamment de tuiles, de briques (simples ou réfractaires), de carrelages, de grès ou de porcelaines d'une capacité de production de 75 tonnes par jour, ou d'une capacité de four de 4 m3 et d'une densité d'enfournement de 300 kg/m3 par four
0006501518;KNAUF ILE DE FRANCE;31474685000036;Route de Bray;77130;MAROLLES-SUR-SEINE;SEINE-ET-MARNE;ILE-DE-FRANCE;704689.000000;6809719.000000;2154;4673A;Commerce de gros (commerce interentreprises) de bois et de matériaux de construction;;
0010100131;SYTRAIVAL;25690070500011;Lieu-dit Saint Martin;01140;SAINT-ETIENNE-SUR-CHALARONNE;AIN;AUVERGNE-RHONE-ALPES;842150.000000;6562665.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;5.(d);Décharges, à l'exception des décharges de déchets inertes et des décharges qui ont été définitivement fermées avant le 16 juillet 2001 ou dont la phase de gestion après désaffection requise par les autorités compétentes conformément à l'article 13 de la directive 1999/31/CE du Conseil du 26 avril 1999 concernant la mise en décharge des déchets s'est achevée recevant 10 tonnes par jour ou d'une capacité totale de 25 000 tonnes
0009076602;STEP - PERPIGNAN;57202552601191;Chemin de la rivière   Les jardins de Saint Jacques;66000;PERPIGNAN;PYRENEES-ORIENTALES;OCCITANIE;2.918760;42.709790;27572;3700Z;Collecte et traitement des eaux usées;5.(f);Installations de traitement des eaux urbaines résiduaires d'une capacité de 100 000 équivalents habitants
0006301775;COMPA;24440055200026;La Coutume;44522;MESANGER;LOIRE-ATLANTIQUE;PAYS-DE-LA-LOIRE;380775.000000;6708154.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;5.(d);Décharges, à l'exception des décharges de déchets inertes et des décharges qui ont été définitivement fermées avant le 16 juillet 2001 ou dont la phase de gestion après désaffection requise par les autorités compétentes conformément à l'article 13 de la directive 1999/31/CE du Conseil du 26 avril 1999 concernant la mise en décharge des déchets s'est achevée recevant 10 tonnes par jour ou d'une capacité totale de 25 000 tonnes
0009000320;2ème RPIMa;10810004100111;Caserne CBA DUPUIS  BP 386   Pierrefonds;97410;Saint-Pierre;REUNION;REUNION;55.485300;-21.316731;3727;4520B;Entretien et réparation d'autres véhicules automobiles;;
0003800442;SMICTOM DES FLANDRES;25590057300023;Rue Victorine Deroïde;59660;MERVILLE;NORD;HAUTS-DE-FRANCE;674428.000000;7060770.000000;4326;3811Z;Collecte des déchets non dangereux;;
0007300005;ENGIE - Opérateur des ouvrages gaz;54210765100011;Lieu-dit : Arinella, Bastia Sud;20200;BASTIA;HAUTE-CORSE;CORSE;1228594.000000;6195275.000000;;3523Z;Commerce de combustibles gazeux par conduites;;
0006600569;PURFER;33262817100214;Gare S.N.C.F. de Ledenon;30210;LEDENON;GARD;OCCITANIE;822770.000000;6311981.000000;2154;3832Z;Récupération de déchets triés;5.(c);Installations destinées à l'élimination des déchets non dangereux d'une capacité de 50 tonnes par jour
0052900420;SOCIETE LAITIERE DE PONTIVY;40308772900022;ZONE INDUSTRIELLE;29150;CHATEAULIN;FINISTERE;BRETAGNE;174613.000000;6811415.000000;27572;1051D;Fabrication d'autres produits laitiers;8.(c);Traitement et transformation du lait d'une capacité de traitement de 200 tonnes de lait par jour (valeur moyenne sur une base annuelle)
0005104765;BIGARD FLIXECOURT;77622146700165;ZI;80420;FLIXECOURT;SOMME;HAUTS-DE-FRANCE;633345.000000;6992578.000000;2154;1011Z;Transformation et conservation de la viande de boucherie;8.(b).(i);matières premières animales (autres que le lait) d'une capacité de production de produits finis de 75 tonnes par jour
0058502756;ARRIVE S A S -ST FULGENT;54665036700016;1 rue du Stade, BP 1;85250;SAINT-FULGENT;VENDEE;PAYS-DE-LA-LOIRE;382006.000000;6648444.000000;4326;1012Z;Transformation et conservation de la viande de volaille;8.(a);Abattoirs d'une capacité de production de 50 tonnes de carcasses par jour
0006101903;SOCAVA;60632075200037;"2065 Route de la Serra, Lieu dit ""Les Quevets""";74490;SAINT-JEOIRE;HAUTE-SAVOIE;AUVERGNE-RHONE-ALPES;970022.000000;6564648.000000;2154;0812Z;Exploitation de gravières et sablières, extraction d'argiles et de kaolin;;
0006600085;CASTEL AUTO DECONSTRUCTION;38031633100046;Chemin du Breil;11400;CASTELNAUDARY;AUDE;OCCITANIE;584020.000000;6233666.000000;2154;4672Z;Commerce de gros (commerce interentreprises) de minerais et métaux;;
0005506308;Ouest Auto Démolition;38823348800013;SAINT ALBIN;29180;PLOGONNEC;FINISTERE;BRETAGNE;169250.000000;6799374.000000;27572;3831Z;Démantèlement d'épaves;;
0006303410;RICOULT Ets;31268174500013;20, boulevard des Manouvriers;53810;CHANGE;MAYENNE;PAYS-DE-LA-LOIRE;418957.000000;6784354.000000;4326;2550B;Découpage, emboutissage;;
0009079001;UDEP-BELFORT;20006905200070;Boulevard Dunant (entrée par Allée des Grands Prés);90000;BELFORT;TERRITOIRE-DE-BELFORT;BOURGOGNE-FRANCHE-COMTE;6.861504;47.625407;4326;3700Z;Collecte et traitement des eaux usées;5.(f);Installations de traitement des eaux urbaines résiduaires d'une capacité de 100 000 équivalents habitants
0005702103;PETIT BATEAU;54288012500019;15, rue du Lieutenant Pierre Murard, B.P. 525;10000;TROYES;AUBE;GRAND-EST;778261.000000;6800813.000000;2154;1414Z;Fabrication de vêtements de dessous;9.(a);Usines destinées au prétraitement (opérations de lavage, de blanchiment, de mercerisation) ou à la teinture de fibres ou de textiles d'une capacité de traitement de 10 tonnes par jour
0006604245;LEREAU;51465335100015;Zac de Viargues;34440;COLOMBIERS;HERAULT;OCCITANIE;713338.000000;6245185.000000;27572;3831Z;Démantèlement d'épaves;;
0006804812;SMPEPTDG TRIGONE;25320184200049;Pontac;32460;LE HOUGA;GERS;OCCITANIE;445750.000000;6299100.000000;2154;3821Z;Traitement et élimination des déchets non dangereux;5.(d);Décharges, à l'exception des décharges de déchets inertes et des décharges qui ont été définitivement fermées avant le 16 juillet 2001 ou dont la phase de gestion après désaffection requise par les autorités compétentes conformément à l'article 13 de la directive 1999/31/CE du Conseil du 26 avril 1999 concernant la mise en décharge des déchets s'est achevée recevant 10 tonnes par jour ou d'une capacité totale de 25 000 tonnes
0007404923;GIA CASS' 2000;32262576500019;133 AVENUE JEAN MERMOZ;93120;LA COURNEUVE;SEINE-SAINT-DENIS;ILE-DE-FRANCE;656878.000000;6870453.000000;2154;4511Z;Commerce de voitures et de véhicules automobiles légers;;
0024600007;CHAGNY AUTO CASSE;78916332600026;Rue des Champagnes;71150;CHAGNY;SAONE-ET-LOIRE;BOURGOGNE-FRANCHE-COMTE;834327.000000;6645094.000000;27572;4520A;Entretien et réparation de véhicules automobiles légers;;
0006102927;CLEAN 38 SOCIETE NOUVELLE;38752431700014;3 rue Colonel Manhès;38600;FONTAINE;ISERE;AUVERGNE-RHONE-ALPES;862359.430000;2027467.790000;27572;8121Z;Nettoyage courant des bâtiments;;
0051000067;BUISSONNIERE (SCEA LA);38977366400013;"Lieudit ""La Chapelle""";10240;DAMPIERRE;AUBE;GRAND-EST;801062.000000;6830698.000000;4326;0146Z;Élevage de porcins;7.(a).(ii);disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg)
